date,time,source_ip,http_method,path,attack_type,raw_log
2026-01-15,14:20:38,192.168.1.16,GET,/b2-tools/print.php?goFile,unknown,"2026-01-15 14:20:38,659 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/print.php?goFile on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:38,707 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58876 against 192.168.1.11:8080.[GET /b2-tools/home.php?pr]"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:38,715 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58908 against 192.168.1.11:8080.[GET /b2-tools/print.php?goFile]"
2026-01-15,14:20:38,192.168.1.16,GET,/b2-tools/main.php?adresa,unknown,"2026-01-15 14:20:38,716 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/main.php?adresa on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:38,737 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58908 against 192.168.1.11:8080.[GET /b2-tools/main.php?adresa]"
2026-01-15,14:20:38,192.168.1.16,GET,/b2-tools/index1.php?loc,unknown,"2026-01-15 14:20:38,745 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/index1.php?loc on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:38,776 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58908 against 192.168.1.11:8080.[GET /b2-tools/index1.php?loc]"
2026-01-15,14:20:38,192.168.1.16,GET,/b2-tools/pagina.php?g,unknown,"2026-01-15 14:20:38,777 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/pagina.php?g on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:38,796 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58876 against 192.168.1.11:8080.[GET /b2-tools/pagina.php?g]"
2026-01-15,14:20:38,192.168.1.16,GET,/b2-tools/path.php?destino,unknown,"2026-01-15 14:20:38,798 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/path.php?destino on 192.168.1.11:8080"
2026-01-15,14:20:38,192.168.1.16,GET,/b2-tools/default.php?opcion,unknown,"2026-01-15 14:20:38,819 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/default.php?opcion on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:38,837 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58908 against 192.168.1.11:8080.[GET /b2-tools/path.php?destino]"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:38,902 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58876 against 192.168.1.11:8080.[GET /b2-tools/default.php?opcion]"
2026-01-15,14:20:38,192.168.1.16,GET,/b2-tools/archivio.php?id,unknown,"2026-01-15 14:20:38,904 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/archivio.php?id on 192.168.1.11:8080"
2026-01-15,14:20:38,192.168.1.16,GET,/b2-tools/enter.php?menue,unknown,"2026-01-15 14:20:38,909 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/enter.php?menue on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:38,943 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58908 against 192.168.1.11:8080.[GET /b2-tools/archivio.php?id]"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:38,950 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58876 against 192.168.1.11:8080.[GET /b2-tools/enter.php?menue]"
2026-01-15,14:20:38,192.168.1.16,GET,/b2-tools/path.php?qry,unknown,"2026-01-15 14:20:38,964 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/path.php?qry on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:38,991 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58876 against 192.168.1.11:8080.[GET /b2-tools/path.php?qry]"
2026-01-15,14:20:38,192.168.1.16,GET,/b2-tools/path.php?home,unknown,"2026-01-15 14:20:38,994 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/path.php?home on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:39,025 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58908 against 192.168.1.11:8080.[GET /b2-tools/path.php?home]"
2026-01-15,14:20:39,192.168.1.16,GET,/b2-tools/productinfo.asp?item,unknown,"2026-01-15 14:20:39,028 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/productinfo.asp?item on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:39,070 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58890 against 192.168.1.11:8080.[GET /b2-tools/productinfo.asp?item]"
2026-01-15,14:20:39,192.168.1.16,GET,/b2-tools/print.php?r,unknown,"2026-01-15 14:20:39,228 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/print.php?r on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:39,244 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58890 against 192.168.1.11:8080.[GET /b2-tools/print.php?r]"
2026-01-15,14:20:39,192.168.1.16,GET,/b2-tools/sub*.php?action,unknown,"2026-01-15 14:20:39,245 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/sub*.php?action on 192.168.1.11:8080"
2026-01-15,14:20:39,192.168.1.16,GET,/b2-tools/profiles,unknown,"2026-01-15 14:20:39,250 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/profiles on 192.168.1.11:8080"
2026-01-15,14:20:39,192.168.1.16,GET,/b2-tools/zentrack/index.php?configFile,unknown,"2026-01-15 14:20:39,288 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/zentrack/index.php?configFile on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:39,304 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58908 against 192.168.1.11:8080.[GET /b2-tools/sub*.php?action]"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:39,313 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58876 against 192.168.1.11:8080.[GET /b2-tools/profiles]"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:39,324 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58890 against 192.168.1.11:8080.[GET /b2-tools/zentrack/index.php?configFile]"
2026-01-15,14:20:39,192.168.1.16,GET,/b2-tools/index1.php?d,unknown,"2026-01-15 14:20:39,331 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/index1.php?d on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:39,353 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58876 against 192.168.1.11:8080.[GET /b2-tools/index1.php?d]"
2026-01-15,14:20:39,192.168.1.16,GET,/b2-tools/view.php?adresa,unknown,"2026-01-15 14:20:39,356 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/view.php?adresa on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:39,376 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58890 against 192.168.1.11:8080.[GET /b2-tools/view.php?adresa]"
2026-01-15,14:20:39,192.168.1.16,GET,/b2-tools/press.php?path,unknown,"2026-01-15 14:20:39,379 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/press.php?path on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:39,422 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58876 against 192.168.1.11:8080.[GET /b2-tools/press.php?path]"
2026-01-15,14:20:39,192.168.1.16,GET,/b2-tools/principal.php?phpbb_root_path,unknown,"2026-01-15 14:20:39,424 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/principal.php?phpbb_root_path on 192.168.1.11:8080"
2026-01-15,14:20:39,192.168.1.16,GET,/b2-tools/page.php?OpenPage,unknown,"2026-01-15 14:20:39,479 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/page.php?OpenPage on 192.168.1.11:8080"
2026-01-15,14:20:39,192.168.1.16,GET,/b2-tools/chap-secrets,unknown,"2026-01-15 14:20:39,487 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/chap-secrets on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:39,502 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58890 against 192.168.1.11:8080.[GET /b2-tools/principal.php?phpbb_root_path]"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:39,509 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58908 against 192.168.1.11:8080.[GET /b2-tools/page.php?OpenPage]"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:39,517 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58876 against 192.168.1.11:8080.[GET /b2-tools/chap-secrets]"
2026-01-15,14:20:39,192.168.1.16,GET,/b2-tools/default.php?v,unknown,"2026-01-15 14:20:39,518 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/default.php?v on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:39,536 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58876 against 192.168.1.11:8080.[GET /b2-tools/default.php?v]"
2026-01-15,14:20:39,192.168.1.16,GET,/b2-tools/catalog_main.asp?catid,unknown,"2026-01-15 14:20:39,641 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/catalog_main.asp?catid on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:39,668 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58876 against 192.168.1.11:8080.[GET /b2-tools/catalog_main.asp?catid]"
2026-01-15,14:20:39,192.168.1.16,GET,/b2-tools/buy.asp,unknown,"2026-01-15 14:20:39,678 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/buy.asp on 192.168.1.11:8080"
2026-01-15,14:20:39,192.168.1.16,GET,/b2-tools/print.php?tipo,unknown,"2026-01-15 14:20:39,720 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/print.php?tipo on 192.168.1.11:8080"
2026-01-15,14:20:39,192.168.1.16,GET,/b2-tools/view.asp?cid,unknown,"2026-01-15 14:20:39,740 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/view.asp?cid on 192.168.1.11:8080"
2026-01-15,14:20:39,192.168.1.16,GET,/b2-tools/general.php?modo,unknown,"2026-01-15 14:20:39,751 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/general.php?modo on 192.168.1.11:8080"
2026-01-15,14:20:39,192.168.1.16,GET,/b2-tools/index.php?index,unknown,"2026-01-15 14:20:39,771 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/index.php?index on 192.168.1.11:8080"
2026-01-15,14:20:39,192.168.1.16,GET,/b2-tools/default.php?strona,unknown,"2026-01-15 14:20:39,778 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/default.php?strona on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:39,716 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58908 against 192.168.1.11:8080.[GET /b2-tools/buy.asp]"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:39,796 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58876 against 192.168.1.11:8080.[GET /b2-tools/print.php?tipo]"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:39,805 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58866 against 192.168.1.11:8080.[GET /b2-tools/view.asp?cid]"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:39,815 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58898 against 192.168.1.11:8080.[GET /b2-tools/general.php?modo]"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:39,823 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58880 against 192.168.1.11:8080.[GET /b2-tools/index.php?index]"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:39,843 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58890 against 192.168.1.11:8080.[GET /b2-tools/default.php?strona]"
2026-01-15,14:20:39,192.168.1.16,GET,/b2-tools/details.asp?Press_Release_ID,unknown,"2026-01-15 14:20:39,853 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/details.asp?Press_Release_ID on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:39,870 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58898 against 192.168.1.11:8080.[GET /b2-tools/details.asp?Press_Release_ID]"
2026-01-15,14:20:39,192.168.1.16,GET,/b2-tools/newsitem.php?num,unknown,"2026-01-15 14:20:39,872 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/newsitem.php?num on 192.168.1.11:8080"
2026-01-15,14:20:39,192.168.1.16,GET,/b2-tools/flashFXP.ini,unknown,"2026-01-15 14:20:39,883 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/flashFXP.ini on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:39,895 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58866 against 192.168.1.11:8080.[GET /b2-tools/newsitem.php?num]"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:39,903 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58898 against 192.168.1.11:8080.[GET /b2-tools/flashFXP.ini]"
2026-01-15,14:20:39,192.168.1.16,GET,/b2-tools/base.php?opcion,unknown,"2026-01-15 14:20:39,904 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/base.php?opcion on 192.168.1.11:8080"
2026-01-15,14:20:39,192.168.1.16,GET,/b2-tools/page.php?file,unknown,"2026-01-15 14:20:39,909 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/page.php?file on 192.168.1.11:8080"
2026-01-15,14:20:39,192.168.1.16,GET,/b2-tools/ShopSearch.asp?CategoryID,unknown,"2026-01-15 14:20:39,929 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/ShopSearch.asp?CategoryID on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:39,945 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58876 against 192.168.1.11:8080.[GET /b2-tools/base.php?opcion]"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:39,956 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58880 against 192.168.1.11:8080.[GET /b2-tools/page.php?file]"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:39,964 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58866 against 192.168.1.11:8080.[GET /b2-tools/ShopSearch.asp?CategoryID]"
2026-01-15,14:20:39,192.168.1.16,GET,/b2-tools/index.php?file,unknown,"2026-01-15 14:20:39,967 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/index.php?file on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:39,985 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58866 against 192.168.1.11:8080.[GET /b2-tools/index.php?file]"
2026-01-15,14:20:39,192.168.1.16,GET,/b2-tools/pview.asp?Item,unknown,"2026-01-15 14:20:39,992 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/pview.asp?Item on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:40,011 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58866 against 192.168.1.11:8080.[GET /b2-tools/pview.asp?Item]"
2026-01-15,14:20:40,192.168.1.16,GET,/b2-tools/include.php?go,unknown,"2026-01-15 14:20:40,013 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/include.php?go on 192.168.1.11:8080"
2026-01-15,14:20:40,192.168.1.16,GET,/b2-tools/index2.php?url_page,unknown,"2026-01-15 14:20:40,020 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/index2.php?url_page on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:40,053 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58876 against 192.168.1.11:8080.[GET /b2-tools/include.php?go]"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:40,061 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58880 against 192.168.1.11:8080.[GET /b2-tools/index2.php?url_page]"
2026-01-15,14:20:40,192.168.1.16,GET,/b2-tools/file.php?include,unknown,"2026-01-15 14:20:40,063 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/file.php?include on 192.168.1.11:8080"
2026-01-15,14:20:40,192.168.1.16,GET,/b2-tools/blank.php?goto,unknown,"2026-01-15 14:20:40,067 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/blank.php?goto on 192.168.1.11:8080"
2026-01-15,14:20:40,192.168.1.16,GET,/b2-tools/main.php?ir,unknown,"2026-01-15 14:20:40,079 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/main.php?ir on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:40,106 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58898 against 192.168.1.11:8080.[GET /b2-tools/file.php?include]"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:40,119 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58866 against 192.168.1.11:8080.[GET /b2-tools/blank.php?goto]"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:40,135 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58876 against 192.168.1.11:8080.[GET /b2-tools/main.php?ir]"
2026-01-15,14:20:40,192.168.1.16,GET,/b2-tools/home.php?showpage,unknown,"2026-01-15 14:20:40,158 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/home.php?showpage on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:40,177 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58876 against 192.168.1.11:8080.[GET /b2-tools/home.php?showpage]"
2026-01-15,14:20:40,192.168.1.16,GET,/b2-tools/base.php?chapter,unknown,"2026-01-15 14:20:40,179 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/base.php?chapter on 192.168.1.11:8080"
2026-01-15,14:20:40,192.168.1.16,GET,/b2-tools/index3.php?rub,unknown,"2026-01-15 14:20:40,184 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/index3.php?rub on 192.168.1.11:8080"
2026-01-15,14:20:40,192.168.1.16,GET,/b2-tools/down*.php?choix,unknown,"2026-01-15 14:20:40,198 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/down*.php?choix on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:40,212 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58880 against 192.168.1.11:8080.[GET /b2-tools/base.php?chapter]"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:40,224 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58898 against 192.168.1.11:8080.[GET /b2-tools/index3.php?rub]"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:40,237 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58866 against 192.168.1.11:8080.[GET /b2-tools/down*.php?choix]"
2026-01-15,14:20:40,192.168.1.16,GET,/b2-tools/standard.php?viewpage,unknown,"2026-01-15 14:20:40,239 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/standard.php?viewpage on 192.168.1.11:8080"
2026-01-15,14:20:40,192.168.1.16,GET,/b2-tools/principal.php?ref,unknown,"2026-01-15 14:20:40,243 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/principal.php?ref on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:40,263 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58908 against 192.168.1.11:8080.[GET /b2-tools/standard.php?viewpage]"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:40,271 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58890 against 192.168.1.11:8080.[GET /b2-tools/principal.php?ref]"
2026-01-15,14:20:40,192.168.1.16,GET,/b2-tools/logfile.html,unknown,"2026-01-15 14:20:40,276 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/logfile.html on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:40,301 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58890 against 192.168.1.11:8080.[GET /b2-tools/logfile.html]"
2026-01-15,14:20:40,192.168.1.16,GET,/b2-tools/standard.php?eval,unknown,"2026-01-15 14:20:40,302 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/standard.php?eval on 192.168.1.11:8080"
2026-01-15,14:20:40,192.168.1.16,GET,/b2-tools/vtund.conf,unknown,"2026-01-15 14:20:40,307 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/vtund.conf on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:40,326 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58908 against 192.168.1.11:8080.[GET /b2-tools/standard.php?eval]"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:40,338 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58890 against 192.168.1.11:8080.[GET /b2-tools/vtund.conf]"
2026-01-15,14:20:40,192.168.1.16,GET,/b2-tools/shop.cgi,unknown,"2026-01-15 14:20:40,340 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/shop.cgi on 192.168.1.11:8080"
2026-01-15,14:20:40,192.168.1.16,GET,/b2-tools/phf,unknown,"2026-01-15 14:20:40,344 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/phf on 192.168.1.11:8080"
2026-01-15,14:20:40,192.168.1.16,GET,/b2-tools/padrao.php?open,unknown,"2026-01-15 14:20:40,349 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/padrao.php?open on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:40,371 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58866 against 192.168.1.11:8080.[GET /b2-tools/shop.cgi]"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:40,380 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58908 against 192.168.1.11:8080.[GET /b2-tools/phf]"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:40,390 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58890 against 192.168.1.11:8080.[GET /b2-tools/padrao.php?open]"
2026-01-15,14:20:40,192.168.1.16,GET,/b2-tools/home.php?path,unknown,"2026-01-15 14:20:40,400 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/home.php?path on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:40,413 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58908 against 192.168.1.11:8080.[GET /b2-tools/home.php?path]"
2026-01-15,14:20:40,192.168.1.16,GET,/b2-tools/blank.php?mod,unknown,"2026-01-15 14:20:40,415 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/blank.php?mod on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:40,437 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58890 against 192.168.1.11:8080.[GET /b2-tools/blank.php?mod]"
2026-01-15,14:20:40,192.168.1.16,GET,/b2-tools/index2.php?texto,unknown,"2026-01-15 14:20:40,438 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/index2.php?texto on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:40,458 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58866 against 192.168.1.11:8080.[GET /b2-tools/index2.php?texto]"
2026-01-15,14:20:40,192.168.1.16,GET,/b2-tools/nota.php?second,unknown,"2026-01-15 14:20:40,475 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/nota.php?second on 192.168.1.11:8080"
2026-01-15,14:20:40,192.168.1.16,GET,/b2-tools/blank.php?in,unknown,"2026-01-15 14:20:40,541 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/blank.php?in on 192.168.1.11:8080"
2026-01-15,14:20:40,192.168.1.16,GET,/b2-tools/print.php?goto,unknown,"2026-01-15 14:20:40,549 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/print.php?goto on 192.168.1.11:8080"
2026-01-15,14:20:40,192.168.1.16,GET,/b2-tools/index2.php?section,unknown,"2026-01-15 14:20:40,567 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/index2.php?section on 192.168.1.11:8080"
2026-01-15,14:20:40,192.168.1.16,GET,/b2-tools/enter.php?pr,unknown,"2026-01-15 14:20:40,572 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/enter.php?pr on 192.168.1.11:8080"
2026-01-15,14:20:40,192.168.1.16,GET,/b2-tools/enter.php?home,unknown,"2026-01-15 14:20:40,591 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/enter.php?home on 192.168.1.11:8080"
2026-01-15,14:20:40,192.168.1.16,GET,/b2-tools/home.php?pollname,unknown,"2026-01-15 14:20:40,596 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/home.php?pollname on 192.168.1.11:8080"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:40,539 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58866 against 192.168.1.11:8080.[GET /b2-tools/nota.php?second]"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:40,649 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58898 against 192.168.1.11:8080.[GET /b2-tools/blank.php?in]"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:40,666 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58876 against 192.168.1.11:8080.[GET /b2-tools/print.php?goto]"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:40,678 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58908 against 192.168.1.11:8080.[GET /b2-tools/index2.php?section]"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:40,687 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58890 against 192.168.1.11:8080.[GET /b2-tools/enter.php?pr]"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:40,699 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58866 against 192.168.1.11:8080.[GET /b2-tools/enter.php?home]"
,,192.168.1.16,,,unknown,"2026-01-15 14:20:40,706 (python-logstash-handler) Glaspot: unknown attack method from 192.168.1.16:58898 against 192.168.1.11:8080.[GET /b2-tools/home.php?pollname]"
2026-01-15,14:20:40,192.168.1.16,GET,/b2-tools/index.php,unknown,"2026-01-15 14:20:40,708 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/index.php on 192.168.1.11:8080"
2026-01-15,14:20:40,192.168.1.16,GET,/b2-tools/principal.php?loader,unknown,"2026-01-15 14:20:40,717 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/principal.php?loader on 192.168.1.11:8080"
2026-01-15,14:20:40,192.168.1.16,GET,/b2-tools/port.php?content,unknown,"2026-01-15 14:20:40,736 (glastopf.glastopf) 192.168.1.16 requested GET /b2-tools/port.php?content on 192.168.1.11:8080"
